review_priority,source_id,development,event_type,,title,source_url,local_path,,attachment_local_path,page_or_section,exact_excerpt,review_status,review_issue,qa_issues,required_action,reject_reason,notes
20,SRC-H010,김포 한강,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수",김포한강 행복주택 지역위치도·교통망도,https://lh.or.kr/boardDownload.es?bid=0034&list_no=646666&seq=3,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\김포 한강\2017_김포한강_행복주택_지역위치도_교통망도.pdf,,,6~7쪽; 저장 원문 문맥,"※ 김포도시철도 노선 및 역사 등은 김포도시철도 건설 사업계획 승인(국토교통부고시제2014-149호)에 의한 사업계획이며, 향후 실시설계 결과 등에 따라 변경될 수 있습니다. 김포한강 행복주택 쾌속교통환경으로 더 빠르고 더 편리하게! ▶ 지하철 5, 9호선과 연결되는 김포도시철도 구래역 2018년 개통 예정 ▶ 올림픽대로와 연결된 김포고속화도로와 48번 국도로 여의도까지 약 30분 ▶ 약 10분 거리에 제2외곽순환도로 연결로 일산,청라,송도까지 접근성 우수 ▶ 김포한강신도시 인근 연계도로 8개 노선(15.5㎞)의 신설·확장으로 지역간 교통 원활",needs_human,MANUAL_CONFIRM,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,신도시 내부 구래역을 특정한 LH 원문
20,SRC-H011,김포 한강,actual_operation," 그 시설의 실제 운행 개시일, 운영기관 개통 안내, 공백일수 계산의 종료점",“김포 지하철시대 열렸다”…28일 첫 열차 출발,https://gimpo.go.kr/news/selectBbsNttView.do?bbsNo=466&key=9377&nttNo=94282&pageIndex=124&pageUnit=10&searchCnd=all&searchKrwd=%EC%96%B4%EB%A6%B0%EC%9D%B4,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\김포 한강\2019-09-27__김포_지하철시대_열렸다__28일_첫_열차_출발.html,,,본문 첫 문단; 저장 원문 문맥,"열차 출발 일일 8만9천명 이용…통행수요 10% 담당 전망 국내 최초 기초정부가 건설한 도시철도로 기록빚 내지 않고 완공…서울 5‧9호선 등 환승 편리김포공항 32분, 서울 중심까지 1시간 이내 도달 기본요금 1,250원, 청소년 720원, 어린이 450원수도권환승할인제 적용…어르신, 장애인 등 무료2024년 9월까지 김포골드라인운영㈜에서 운영개통식 없이 안전기원하고 첫 탑승객 맞을 예정정하영 김포시장 “개통 초기 운행안정화에 최선” 김포시(시장 정하영)는 김포도시철도 골드라인이 28일 토요일 새벽 5시 30분 구래역과 김포공항역에서 첫 출발하며 역사적인 개통을 알린다고 밝혔다. 김포도시철도 건설 사업은 2009년 7월 국토교통부의 도시철도건설 기본계획 승인 뒤 2012년 3월 현재의 사업으로 변경 확정됐다. 2014년 3월 착공에 들어가 2018년 11월 공사를 마치고 시설물검증, 영업시운전 등 종합시험운행 절차와 시설물보완 등 개통 준비를 마쳤다. 변경계획으로 사업을 추진한지 7년 6개월, 착공부터 개통까지는 5년 6개월이 걸렸다. 당초",needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,운영 개시시각과 양 끝역을 명시
20,SRC-H012,김포 한강,actual_operation," 그 시설의 실제 운행 개시일, 운영기관 개통 안내, 공백일수 계산의 종료점",2035년 김포도시기본계획 변경 주요내용,https://www.gimpo.go.kr/site/portal/images/contents/cts7619_file01_202512.pdf,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\김포 한강\2025-12_2035년_김포도시기본계획_변경_주요내용.pdf,,,철도망 체계 현황; 저장 원문 문맥,"[김포시 가로망 현황도] 99 5) 철도망 체계 현황 ❍ 2019년 9월 28일 개통한 김포골드라인은 김포국제공항에서 김포한강신도시의 구래 역까지 운행하며, 출․퇴근시간대 3분간격, 그 이외시간대 6~12분 간격으로 운행하고 정차역은 10개소, 운행거리는 23.6km, 1일 평일기준 운행횟수는 440번임 ❍ 김포 골드라인 개통에 따라 수송분담율이 점차 증가할 것으로 예상됨",needs_human,MANUAL_CONFIRM,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,사후 공식 계획서가 실제 개통일을 재확인
20,SRC-E1-B07,남양주 다산,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수",남양주왕숙·고양창릉 신도시 교통대책 확정!,https://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=2&id=95084988,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\남양주 다산\2020-12-29_남양주왕숙_고양창릉_신도시_교통대책_확정_.html,,,보도자료 본문; 저장 원문 문맥,"남양주왕숙·고양창릉 신도시 교통대책 확정! 도시철도, GTX 등으로 서울도심 30분대 접근 가능 3기 신도시 등 수도권 주택공급계획 차질 없이 추진 중 공공주택총괄과,공공택지기획과,광역교통정책과 게시일: 2020-12-29 09:24 조회수: 47596 국토교통부는 대도시권광역교통위원회 심의('20.12.4)를 거쳐 남양주왕숙(6만 6천호)과 고양창릉(3만 8천호)의 광역교통개선대책을 확정하였다. 광역교통개선대책은 신도시 조성 및 신규 교통대책 추진에 따른 교통량 변화 등에 대한 교통전문기관 용역, 한국교통연구원(KOTI) 검증, 지방자치단체 협의, 대광위 심의 등을 거쳐 확정되었다.",needs_human,MISSING_MODE_LINE_SCOPE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,,원문 직접 확인
20,SRC-E1-C07,남양주 다산,actual_operation," 그 시설의 실제 운행 개시일, 운영기관 개통 안내, 공백일수 계산의 종료점",다산역 개통에 따른 버스노선 변경 알림,https://www.nyj.go.kr/www/selectBbsNttView.do?key=2481&bbsNo=62&nttNo=482937,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\남양주 다산\2024-07-03_다산역_개통에_따른_버스노선_변경_알림.html,,,공지 본문; 저장 원문 문맥,"_담당부서_ 버스노선팀 _작성일_ 2024-07-03 14:01:08 _조회수_ 8,658 다산역 개통대비 다산역 인근 버스노선을 붙임과 같이 원복 및 변경하고자 하니 버스이용에 참고하시기 바랍니다. ○ 5개노선（34번, 땡큐10번, 땡큐11번, 땡큐12번, 170번） ○ 노선변경예정일: 2024.07.13.（토） 첫차부터 변경 노선도（다산역）-홈페이지 게시용.pdf (pdf, 477.0KB) __다운로드 __미리보기",needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:N,원문 직접 확인
20,SRC-H019,남양주 다산,occupancy_first_planned," 지구 최초 입주 ""예정"" 연도, 지구계획·사업계획 문서, 지연 측정용 기준선",경기도의회 제312회 임시회 회의록,https://kms.ggc.go.kr/cms/mntsViewer.do?mntsId=9247,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\남양주 다산\2016-07-18_경기도의회_제312회_임시회_회의록.html,,,다산신도시 현안보고; 저장 원문 문맥,"4,400여 세대와 5개 민간업체 4,100여 세대가 100% 분양 완료한 사업지구로 올 상반기에 광역도로 4개 노선과 조경공사를 착공하는 등 부지조성공사 공정률이 60% 수준으로 순조롭게 진행되고 있습니다. 특히 지난해부터 민간 건설업체의 성공적 분양을 지원하기 위하여 고객지원협의체를 구성ㆍ운영 중에 있습니다. 다음 8페이지입니다. 최초 주민입주 시기가 진건지구가 2018년 1월, 지금지구는 2018년 12월에 되어 있기 때문에 여기에 맞춰서 입주에 차질이 없도록 준비에 만전을 기하겠습니다. 다음은 동탄2신도시입니다. 동탄2신도시는 우리 공사와 LH가 20 대 80 지분으로 공동 추진하는 사업으로 우리 공사 구역은 3개 공구 중 2-2공구는 금년 말, 3-2공구는 내년 말에 사업 준공 예정입니다. 또한 5-2공구는 지난해 8월부터 대행개발을 시행 중에 있으며 공정률은 42%가 되겠습니다. 동탄2신도시 랜드마크로 건설 중인 호수공원 조성공사는 내년 6월 준공",needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,지구·하위지구별 최초입주 예정월을 명시; 문서시점(2016)이 사건시점(2018)보다 앞서 실제입주가 아닌 예정 기준선으로 재분류
20,SRC-H020,남양주 다산,occupancy_first_actual," 지구 첫 실제 입주일, 입주지정기간 개시일, 공백일수 계산의 시작점",다산신도시 입주지원 특별대책반 본격 가동,https://gnews.gg.go.kr/briefing/brief_gongbo_view.do?BS_CODE=S017&number=36361,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\남양주 다산\2018-02-12_다산신도시_입주지원_특별대책반_본격_가동.html,,,본문 첫 문장; 저장 원문 문맥,"* 카카오톡 공유 URL URL복사 * 프린트 올해부터 본격적인 입주가 시작되는 ‘남양주 다산신도시’의 조기 정착과 입주 초기 입주민의 불편사항 해소를 위해 경기도가 나섰다. 경기도는 올해 2월부터 유관기관들이 대거 참여할 입주지원 협력 거버넌스 ‘다산신도시 입주지원 특별대책반’을 구성, 본격 운영에 들어간다고 12일 밝혔다. 이번 ‘특별대책반’은 남양주시, 교육청, 경찰서, 소방서 등 공공행정기관과 사업시행자인 경기도시공사, 전기·가스·전력 통신 유관기관 등이",needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,입주가 실제 시작된 뒤의 경기도 공식 서술
20,SRC-H022,남양주 다산,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수",다산신도시 상업·주유소용지 공급공고,https://buy.gh.or.kr/land/svc/announce/land_announce_html.jsp?strFile=00586_201802271541281.jsp,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\남양주 다산\2018-02-27_다산신도시_상업_주유소용지_공급공고.html,,,공급공고 유의사항; 저장 원문 문맥,"○ 사업지구 내 집단에너지공급시설, 전기공급설비, 상수가압장, 가스정압시설, 배수지, 저류지 등이 위치하고 있습니다. ○ 남서측에 남양주시에서 운영하고 있는 도농 제2빗물펌프장이 위치하고 있으며 운영 중 소음, 진동 등의 영향이 있을 수 있습니다. ○ 지구 내 가스공급설비가 위치하고 있으며 운영 중 소음, 진동 등의 영향이 있을 수 있습니다. ○ 사업지구 내 지하철 8호선 연장(별내선) 노선이 예정되어 있으며, 2022년 준공 예정으로 공사 진행에 따른 소음ㆍ진동 등 영향이 있을 수 있습니다. ○ 조경계획 관련 : 공급대상 토지 주변으로 어린이공원, 체육공원, 근린공원, 경관녹지, 보행자전용도로 등이 조성 중이오니 위치를 확인하여 주시고, 공사별 간섭 사항 등을 확인하시기 바랍니다. ○ 남양주 다산지금지구 지구계획 승인 내용에 따라 지구계획 승인내용 및 관계기관 협의내용, 각종 제영향평가1) 협의내용을 준수 바랍니다. ○ 공사 착공 전 다산지금지구의 공사계획평면도 등 최종 승인내용(승인도서 등) 및 지하매설물(한전, 가스, 통신 등) 간섭사항을 확인하여 설계에 반영하여야 합니다.",needs_human,MANUAL_CONFIRM,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,일정 정밀도가 낮아 약속 존재 확인용
20,SRC-H023,남양주 다산,actual_operation," 그 시설의 실제 운행 개시일, 운영기관 개통 안내, 공백일수 계산의 종료점","별내선 개통, 첫 열차 운행",https://gnews.gg.go.kr/briefing/brief_gongbo_view.do?BS_CODE=s017&number=62697&subject_Code=BO01,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\남양주 다산\2024-08-10_별내선_개통__첫_열차_운행.html,,C:\Users\parkd\Documents\Codex\2026-08-20\files-mentioned-by-the-user-30-2\evidence\originals\20260902\경기도， 별내선 개통. 남양주 별내에서 잠실까지 27분이면 간다. 김동연， “구리， 남양주. 경기동북부 주민들 교통 숨통 확 트일 것”.hwpx,본문; 저장 원문 문맥,"공유 URL URL복사 * 프린트 남양주시 별내역과 서울 암사역을 잇는 지하철 8호선 연장 별내선(암사~별내)이 공식 운행을 앞두고 9일 개통식과 시승식을 가졌다. 별내선은 별내역에서 10일 오전 5시 32분 첫차부터 운행을 시작한다. 남양주 별내에서 잠실까지 이동 시간을 기존 45분에서 27분으로 줄여 경기 동북부 주민들의 교통 여건이 대폭 개선될 전망이다. 9일 오후 2시 별내역에서 열린 개통식에는 김동연 경기도지사, 박상우 국토교통부장관, 오세훈 서울시장, 지역 국회의원, 주민 등이 참석했다. 김동연 경기도지사는 ""별내선은 경기도가 직접 건설하고 시행한 경기북부 최초의 지하철 사업이라는 점에서 아주 남다른 의미를 가지고 있다""면서",needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,다산역을 포함한 실제 영업운행 개시
20,SRC-H024,남양주 다산,actual_operation," 그 시설의 실제 운행 개시일, 운영기관 개통 안내, 공백일수 계산의 종료점","‘남양주~잠실 27분’, 8월 10일 별내선 개통",https://molit.go.kr/atmo/USR/N0201/m_36515/dtl.jsp?id=95090058&lcmspage=77,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\남양주 다산\2024-08-09__남양주_잠실_27분___8월_10일_별내선_개통.html,,C:\Users\parkd\Documents\Codex\2026-08-20\files-mentioned-by-the-user-30-2\evidence\originals\20260902\240809(조간)_남양주~잠실_27분__8월_10일_별내선_개통(광역시설정책과).hwpx,제목; 저장 원문 문맥,"공지사항 사업-입찰안내 \- 사업현황 \- 입찰안내 \- 사전규격공고 홍보자료실 보도자료 인사-채용 \- 인사발령 \- 직원채용정보 법령자료 \- 법률 \- 대통령령 \- 부령 \- 훈령/지침/고시 \- 입법예고 항공교통본부 동정 ### _보도자료_ '남양주~잠실 27분', 8월 10일 별내선 개통 혼잡관리 위해 예비열차 투입, 시내·마을버스 신설 등 연계교통체계 정비 천호·잠실·석촌·가락시장·별내역 등에 안전관리 인력 배치 국토부·경기도·서울시, 개통 하루 앞둔 9일 별내선 개통 기념식",needs_human,MANUAL_CONFIRM,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,개통 전일 정부 확정 공지이며 H023이 실제 첫 열차를 보완
20,SRC-E2-B07,남양주 왕숙,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수",남양주왕숙·고양창릉 신도시 교통대책 확정!,https://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=2&id=95084988,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\남양주 왕숙\2020-12-29_남양주왕숙_고양창릉_신도시_교통대책_확정_.html,,C:\Users\parkd\Documents\Codex\2026-08-20\files-mentioned-by-the-user-30-2\evidence\originals\20260902\201230(조간)남양주왕숙_고양창릉 신도시 교통대책 확정(공공택지기획과 광역교통정책과).hwp,보도자료 본문; 저장 원문 문맥,"도시철도, GTX 등으로 서울도심 30분대 접근 가능 3기 신도시 등 수도권 주택공급계획 차질 없이 추진 중 공공주택총괄과,공공택지기획과,광역교통정책과 게시일: 2020-12-29 09:24 조회수: 47596 국토교통부는 대도시권광역교통위원회 심의('20.12.4)를 거쳐 남양주왕숙(6만 6천호)과 고양창릉(3만 8천호)의 광역교통개선대책을 확정하였다. 광역교통개선대책은 신도시 조성 및 신규 교통대책 추진에 따른 교통량 변화 등에 대한 교통전문기관 용역, 한국교통연구원(KOTI) 검증, 지방자치단체 협의, 대광위 심의 등을 거쳐 확정되었다.",needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:N,원문 직접 확인
20,SRC-F009,남양주 왕숙,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수",남양주왕숙·고양창릉 신도시 교통대책 확정,https://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?id=95084988&lcmspage=1,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\남양주 왕숙\2020-12-29_남양주왕숙_고양창릉_신도시_교통대책_확정.html,,C:\Users\parkd\Documents\Codex\2026-08-20\files-mentioned-by-the-user-30-2\evidence\originals\20260902\201230(조간)남양주왕숙_고양창릉 신도시 교통대책 확정(공공택지기획과 광역교통정책과).hwp,남양주왕숙 대책; 저장 원문 문맥,"5월에 광역교통개선대책을 확정한 하남교산*과천은 도로사업 실시설계 착수 등 후속절차를 정상 진행 중으로 `21년부터 사업별 인허가 절차를 추진할 계획이며, 인천계양*부천대장 광역교통개선대책은 통합대책을 수립하여 대도시권광역교통위원회 심의(12.30)를 완료할 계획이다. [ 1. 남양주왕숙 광역교통개선대책 ] ◈ 서울 강동~하남~남양주 도시철도 등 18개 사업에 총 2조 3천억원 투입 남양주왕숙지구 광역교통개선대책의 대중교통 핵심사업은 남양주에서 서울 등 주요 도시권을 연결하는 서울 강동~하남~남양주 간 도시철도로 2028년까지 개통을 목표로 사업을 추진한다. 사업지구 내부로는 입주민의 철도이용 편의를 위해 경춘선 역사(GTX-B 정차) 및 경의중앙선 역사를 신설하며, 지역 전체로는, 별내선과",needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,확정 당시 목표일이며 최신 사업일정과 계속 대조해야 함
20,SRC-F011,남양주 왕숙,basic_service," 개통 후 서비스 수준(배차·첫차·막차), 시간표 시행일자가 event_date, 개통일 아님","진접선 개통, 남양주의 새로운 길이 열립니다",https://www.molit.go.kr/USR/NEWS/m_71/dtl.jsp?id=95086587&lcmspage=60,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\남양주 왕숙\2022-03-18_진접선_개통__남양주의_새로운_길이_열립니다.html,,,제목 및 본문; 저장 원문 문맥,"* 보도자료 ### _보도자료_ _프린트_ #### 진접선 개통, 남양주의 새로운 길이 열립니다. * 서울도시철도 4호선 진접선(당고개~진접) 14.9km 연장…3개역 신설 * 일 출퇴근 시간대 10~12분간격 운행·진접∼서울역 52분 소요 * **담당부서** 철도투자개발과",needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,왕숙 인접 기존 철도 기준선이며 왕숙 교통약속 이행 아님
20,SRC-F012,남양주 왕숙,basic_service," 개통 후 서비스 수준(배차·첫차·막차), 시간표 시행일자가 event_date, 개통일 아님","별내선 개통, 첫 열차 운행",https://gnews.gg.go.kr/briefing/brief_gongbo_view.do?BS_CODE=s017&number=62697&subject_Code=BO01,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\남양주 왕숙\2024-08-10_별내선_개통__첫_열차_운행.html,,C:\Users\parkd\Documents\Codex\2026-08-20\files-mentioned-by-the-user-30-2\evidence\originals\20260902\경기도， 별내선 개통. 남양주 별내에서 잠실까지 27분이면 간다. 김동연， “구리， 남양주. 경기동북부 주민들 교통 숨통 확 트일 것”.hwpx,본문; 저장 원문 문맥,"공유 URL URL복사 * 프린트 남양주시 별내역과 서울 암사역을 잇는 지하철 8호선 연장 별내선(암사~별내)이 공식 운행을 앞두고 9일 개통식과 시승식을 가졌다. 별내선은 별내역에서 10일 오전 5시 32분 첫차부터 운행을 시작한다. 남양주 별내에서 잠실까지 이동 시간을 기존 45분에서 27분으로 줄여 경기 동북부 주민들의 교통 여건이 대폭 개선될 전망이다. 9일 오후 2시 별내역에서 열린 개통식에는 김동연 경기도지사, 박상우 국토교통부장관, 오세훈 서울시장, 지역 국회의원, 주민 등이 참석했다. 김동연 경기도지사는 ""별내선은 경기도가 직접 건설하고 시행한 경기북부 최초의 지하철 사업이라는 점에서 아주 남다른 의미를 가지고 있다""면서",needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,왕숙 광역교통대책의 별내선 연장 약속과 구분되는 기존 본선 기준선
20,SRC-U001,남양주 왕숙,occupancy_planned_block," 블록별 입주예정일, 입주자모집공고, 정정 시 버전 관리",남양주왕숙지구 B-17블록 공공분양주택 입주자모집공고,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=64513024,C:\Users\parkd\Documents\Codex\2026-08-20\files-mentioned-by-the-user-30-2\evidence\originals\20260902\(251127)남양주왕숙_B-17BL_공공분양_입주자모집공고문.pdf,,,p.4 공급대상 표; p.5 유의사항,"※ 입주 예정 시기는 ‘2028년 12월입니다. 건축공정 등 현장 여건에 따라 변동될 수 있으며, 정확한 입주 시기는 추후 개별 안내할 예정입니다.",needs_human,MANUAL_CONFIRM,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,,사용자 제공 신규 공식 PDF; A-1/A-2와 다른 블록이므로 별도 행
20,SRC-E2-B10,부천 대장,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수","3기 신도시, 패스트트랙·교통대책 조기 확정 등으로 신속 공급",http://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=1&id=95085094,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\부천 대장\2021-01-24_3기_신도시__패스트트랙_교통대책_조기_확정_등으로_신속_공급.html,,,보도자료 본문; 저장 원문 문맥,"7월 인천계양을 시작으로 사전청약이 시행되며, 9~10월에는 남양주왕숙2 등, 11~12월에는 남양주왕숙, 하남교산, 고양창릉, 부천대장 등 수도권 공공택지에서 연말까지 3만호를 조기공급하고, 나머지 3.2만호는 '22년에 입주자를 모집할 계획이다. [ 2. 3기 신도시 광역교통개선대책 ] 대도시권광역교통위원회 심의('20.12.30)를 거쳐 인천계양(1만 7천호)과 부천대장(2만호)의 교통대책이 확정됨에 따라 3기 신도시 교통대책이 모두 확정되었다. 3기 신도시는 입주 시 교통불편을 최소화하기 위해 입지 발표부터 교통대책(안)을 마련했으며, 사업별 검증, 관계기관 협의 등을 신속히 추진해 기존 대비 평균 16개월* 이상 빨리 교통대책을 확정했다.",needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:PARAPHRASE,원문 직접 확인
20,SRC-F029,부천 대장,actual_operation," 그 시설의 실제 운행 개시일, 운영기관 개통 안내, 공백일수 계산의 종료점",대곡~소사 복선전철 7월 1일 개통,https://www.molit.go.kr/USR/NEWS/m_72/dtl.jsp?id=95088517&lcmspage=5,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\부천 대장\2023-06-30_대곡_소사_복선전철_7월_1일_개통.html,,,제목; 저장 원문 문맥,"* 참고 · 설명자료 ### _참고 · 설명자료_ _프린트_ #### [참고] 대곡～소사 복선전철 7월 1일 개통 * 경기 서북부지역 종단 전철 연결로 교통 소외 해소 * 고양에서 부천간 이동시간이 67분에서 19분으로 48분 단축, 수도권 30분대 출？퇴근 교통망 조성 * **담당부서** 철도투자개발과",needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,"원종·부천종합운동장 기존 철도 기준선, 대장 S-BRT 이행 아님; 배차·첫차·막차 근거가 없어 basic_service에서 actual_operation으로 재분류"
20,SRC-F030,부천 대장,actual_operation," 그 시설의 실제 운행 개시일, 운영기관 개통 안내, 공백일수 계산의 종료점",소사-대곡선 사업현황,https://bucheon.go.kr/site/homepage/menu/viewMenu?menuid=148006006003003002,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\부천 대장\2025-11-03_소사-대곡선_사업현황.html,,,추진현황; 저장 원문 문맥,* **2021\. 6.** : 실시계획변경(7차) 고시(사업기간 ~2023.1.31.) * **2021\. 4분기** : 부천구간(소사~원종) 공정률 100% * **2023\. 1.** : 실시계획변경(9차) 고시(사업기간 ~2023.6.30.) * **2023\. 7. 1** : 전 구간 개통 **최종수정일 :** 2025-11-03 * **정보제공부서 :** 교통정책과 철도정책팀 * **전화번호 :** 032-625-3854,needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:TOO_SHORT,"지자체 사후 현황이 실제개통일을 재확인, 대장지구 약속과 분리; 배차·첫차·막차 근거가 없어 basic_service에서 actual_operation으로 재분류"
20,SRC-E1-B06,위례,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수",위례신도시 광역교통 개선대책,https://www.songpa.go.kr/www/contents.do?key=3343&,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\위례\2022-10-11_위례신도시_광역교통_개선대책.html,,,페이지 본문; 저장 원문 문맥,"* 향후 송파지역은 위례신도시 건설로 인한 발생교통량 12만대와 주변 개발로 인한 22만대를 포함해 총34만대가 순증가되어 전체교통량의 약24%가 늘어나는 등 심각한 교통난을 예고하고 있다. * 특히 송파대로의 경우 외곽순환고속도로와 동부간선도로, 성남대로 등에서 유입되는 수도권동남부의 남북축 교통량이 이미 포화상태다. * 더구나 위례신도시 등 대규모 교통유발사업들이 완료되는 2020년경에는 송파대로와 올림픽로의 교통체증이 더욱 심화될 것이다. * 이에 따라 구는 국토교통부, LH(토지주택공사), 서울시 등 관계기관의 밀도 있는 협의를 통해 위례신도시 개발에 따른 교통혼잡을 완화시키기 위해 동남권유통단지, 문정도시개발지구, 거여마천뉴타운 등 주변 개발여건 등을 종합적으로 반영한 광역 교통개선대책을 2014.5월 최종 확정하였다. * 광역교통개선대책은 도로시설확충 10개 사업, 접속시설개선 4개 사업, 철도시설 3개 사업, 대중교통시설 사업으로 총 21개 사업에 사업비 3조7,648억원이 투입되며 이들 사업들이 정상적으로 완료될 경우 송파지역의 교통 정체는 크게 완화될 것으로 전망된다. #### 교통량 분산을 위한 도로신설 및 확장 * 남북축 간선도로인 송파대로로 유입되는 교통량을 최대한 분산시키기 위해 총10개 노선의 도로를 신설 또는 확장한다.",needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:N,원문 직접 확인; promise_linkage는 파생 테이블로 분리하고 원문은 promise_date로 보존
20,SRC-E1-C05,위례,promise_date," 교통시설 완공 목표시점, 광역교통개선대책 원문, 서술어(예정/목표/추진) 원문 보존 + mode·line_name·scope 필수","대광위, 28일 위례선 도시철도사업 사업계획 승인·착공… 25년 개통",https://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=1&id=95087500,C:\Users\parkd\new project\Transport-gap-audit\evidence\documents\위례\2022-11-28_대광위__28일_위례선_도시철도사업_사업계획_승인_착공__25년_개통.html,,C:\Users\parkd\Documents\Codex\2026-08-20\files-mentioned-by-the-user-30-2\evidence\originals\20260902\221128(석간)_위례신도시_노면전차_사업으로_교통이_편리해진다(광역시설정책과).hwpx,HWPX section0 본문,사업시행자인 서울특별시에서 ’22년 11월 사업을 본격 착공하여 ’25년 9월 개통할 예정이다.,needs_human,PARAPHRASE,,원문 페이지와 인용을 사람이 확인 후 human_verified/rejected 확정,인용문:N,원문 직접 확인
